,Family 1,Family 2,Scicore 1,Scicore 2,Diff Score
35548,GandCrab,GandCrab,False,False,100.0
35549,GandCrab,GandCrab,False,False,100.0
35550,GandCrab,GandCrab,False,False,100.0
35551,GandCrab,GandCrab,False,False,100.0
35552,GandCrab,GandCrab,False,False,100.0
35553,GandCrab,GandCrab,False,False,99.0
35554,GandCrab,GandCrab,False,False,100.0
35555,GandCrab,GandCrab,False,False,100.0
35556,GandCrab,GandCrab,False,False,100.0
35557,GandCrab,GandCrab,False,False,100.0
35558,GandCrab,GandCrab,False,False,77.0
35559,GandCrab,GandCrab,False,False,68.0
35560,GandCrab,GandCrab,False,False,99.0
35561,GandCrab,GandCrab,False,False,100.0
35562,GandCrab,GandCrab,False,False,100.0
35563,GandCrab,GandCrab,False,False,100.0
35564,GandCrab,GandCrab,False,False,99.0
35565,GandCrab,GandCrab,False,False,99.0
35566,GandCrab,GandCrab,False,False,100.0
35567,GandCrab,GandCrab,False,False,100.0
35568,GandCrab,GandCrab,False,False,99.0
35569,GandCrab,GandCrab,False,False,99.0
35570,GandCrab,GandCrab,False,False,100.0
35571,GandCrab,GandCrab,False,False,100.0
35572,GandCrab,GandCrab,False,False,99.0
35573,GandCrab,GandCrab,False,False,66.0
35574,GandCrab,GandCrab,False,False,100.0
35575,GandCrab,GandCrab,False,False,100.0
35576,GandCrab,GandCrab,False,False,100.0
35577,GandCrab,GandCrab,False,False,100.0
35578,GandCrab,GandCrab,False,False,100.0
35579,GandCrab,GandCrab,False,False,100.0
35580,GandCrab,GandCrab,False,False,100.0
35581,GandCrab,GandCrab,False,False,100.0
35582,GandCrab,GandCrab,False,False,100.0
35583,GandCrab,GandCrab,False,False,100.0
35584,GandCrab,GandCrab,False,False,100.0
35585,GandCrab,GandCrab,False,False,100.0
35586,GandCrab,GandCrab,False,False,100.0
35587,GandCrab,GandCrab,False,False,100.0
35588,GandCrab,GandCrab,False,False,100.0
35589,GandCrab,GandCrab,False,False,100.0
35590,GandCrab,GandCrab,False,False,100.0
35591,GandCrab,GandCrab,False,False,93.0
35592,GandCrab,GandCrab,False,False,100.0
35593,GandCrab,GandCrab,False,False,100.0
35594,GandCrab,GandCrab,False,False,100.0
35595,GandCrab,GandCrab,False,False,100.0
35596,GandCrab,GandCrab,False,False,100.0
35597,GandCrab,GandCrab,False,False,97.0
35598,GandCrab,GandCrab,False,False,100.0
35599,GandCrab,GandCrab,False,False,100.0
35600,Bazarbackdoor,Bazarbackdoor,False,False,85.0
35601,Bazarbackdoor,Bazarbackdoor,False,False,93.0
35602,Bazarbackdoor,Bazarbackdoor,False,False,90.0
35603,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35604,Bazarbackdoor,Bazarbackdoor,False,False,69.0
35605,,,,,
35606,,,,,
35607,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35608,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35609,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35610,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35611,Bazarbackdoor,Bazarbackdoor,False,False,97.0
35612,Bazarbackdoor,Bazarbackdoor,False,False,96.0
35613,Bazarbackdoor,Bazarbackdoor,False,False,94.0
35614,Bazarbackdoor,Bazarbackdoor,False,False,93.0
35615,,,,,
35616,Bazarbackdoor,Bazarbackdoor,False,False,90.0
35617,,,,,
35618,Bazarbackdoor,Bazarbackdoor,False,False,82.0
35619,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35620,Bazarbackdoor,Bazarbackdoor,False,False,75.0
35621,,,,,
35622,Bazarbackdoor,Bazarbackdoor,False,False,72.0
35623,Bazarbackdoor,Bazarbackdoor,False,False,40.0
35624,,,,,
35625,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35626,Bazarbackdoor,Bazarbackdoor,False,False,96.0
35627,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35628,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35629,,,,,
35630,,,,,
35631,Bazarbackdoor,Bazarbackdoor,False,False,94.0
35632,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35633,Bazarbackdoor,Bazarbackdoor,False,False,46.0
35634,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35635,Bazarbackdoor,Bazarbackdoor,False,False,90.0
35636,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35637,Bazarbackdoor,Bazarbackdoor,False,False,94.0
35638,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35639,Bazarbackdoor,Bazarbackdoor,False,False,97.0
35640,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35641,Bazarbackdoor,Bazarbackdoor,False,False,97.0
35642,Bazarbackdoor,Bazarbackdoor,False,False,91.0
35643,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35644,Bazarbackdoor,Bazarbackdoor,False,False,97.0
35645,Bazarbackdoor,Bazarbackdoor,False,False,68.0
35646,Bazarbackdoor,Bazarbackdoor,False,False,94.0
35647,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35648,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35649,,,,,
35650,,,,,
35651,,,,,
35652,Bazarbackdoor,Bazarbackdoor,False,False,96.0
35653,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35654,Bazarbackdoor,Bazarbackdoor,False,False,93.0
35655,,,,,
35656,Bazarbackdoor,Bazarbackdoor,False,False,85.0
35657,,,,,
35658,,,,,
35659,Bazarbackdoor,Bazarbackdoor,False,False,96.0
35660,,,,,
35661,Bazarbackdoor,Bazarbackdoor,False,False,93.0
35662,Bazarbackdoor,Bazarbackdoor,False,False,97.0
35663,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35664,Bazarbackdoor,Bazarbackdoor,False,False,96.0
35665,Bazarbackdoor,Bazarbackdoor,False,False,94.0
35666,,,,,
35667,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35668,,,,,
35669,Bazarbackdoor,Bazarbackdoor,False,False,33.0
35670,Bazarbackdoor,Bazarbackdoor,False,False,71.0
35671,,,,,
35672,Bazarbackdoor,Bazarbackdoor,False,False,86.0
35673,,,,,
35674,,,,,
35675,,,,,
35676,,,,,
35677,Bazarbackdoor,Bazarbackdoor,False,False,93.0
35678,Bazarbackdoor,Bazarbackdoor,False,False,94.0
35679,Bazarbackdoor,Bazarbackdoor,False,False,91.0
35680,Bazarbackdoor,Bazarbackdoor,False,False,94.0
35681,Bazarbackdoor,Bazarbackdoor,False,False,91.0
35682,Bazarbackdoor,Bazarbackdoor,False,False,91.0
35683,,,,,
35684,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35685,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35686,,,,,
35687,,,,,
35688,,,,,
35689,Bazarbackdoor,Bazarbackdoor,False,False,93.0
35690,,,,,
35691,Bazarbackdoor,Bazarbackdoor,False,False,93.0
35692,Bazarbackdoor,Bazarbackdoor,False,False,94.0
35693,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35694,Bazarbackdoor,Bazarbackdoor,False,False,96.0
35695,Bazarbackdoor,Bazarbackdoor,False,False,88.0
35696,,,,,
35697,,,,,
35698,,,,,
35699,,,,,
35700,,,,,
35701,Bazarbackdoor,Bazarbackdoor,False,False,88.0
35702,,,,,
35703,Bazarbackdoor,Bazarbackdoor,False,False,36.0
35704,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35705,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35706,,,,,
35707,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35708,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35709,Bazarbackdoor,Bazarbackdoor,False,False,91.0
35710,Bazarbackdoor,Bazarbackdoor,False,False,97.0
35711,,,,,
35712,Bazarbackdoor,Bazarbackdoor,False,False,96.0
35713,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35714,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35715,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35716,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35717,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35718,Bazarbackdoor,Bazarbackdoor,False,False,96.0
35719,Bazarbackdoor,Bazarbackdoor,False,False,94.0
35720,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35721,,,,,
35722,,,,,
35723,Bazarbackdoor,Bazarbackdoor,False,False,97.0
35724,,,,,
35725,Bazarbackdoor,Bazarbackdoor,False,False,93.0
35726,,,,,
35727,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35728,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35729,,,,,
35730,,,,,
35731,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35732,,,,,
35733,Bazarbackdoor,Bazarbackdoor,False,False,96.0
35734,,,,,
35735,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35736,,,,,
35737,Bazarbackdoor,Bazarbackdoor,False,False,93.0
35738,Bazarbackdoor,Bazarbackdoor,False,False,88.0
35739,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35740,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35741,Bazarbackdoor,Bazarbackdoor,False,False,83.0
35742,Bazarbackdoor,Bazarbackdoor,False,False,83.0
35743,Bazarbackdoor,Bazarbackdoor,False,False,97.0
35744,Bazarbackdoor,Bazarbackdoor,False,False,97.0
35745,Bazarbackdoor,Bazarbackdoor,False,False,96.0
35746,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35747,Bazarbackdoor,Bazarbackdoor,False,False,90.0
35748,Bazarbackdoor,Bazarbackdoor,False,False,97.0
35749,,,,,
35750,,,,,
35751,,,,,
35752,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35753,Bazarbackdoor,Bazarbackdoor,False,False,96.0
35754,Bazarbackdoor,Bazarbackdoor,False,False,91.0
35755,Bazarbackdoor,Bazarbackdoor,False,False,96.0
35756,Bazarbackdoor,Bazarbackdoor,False,False,93.0
35757,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35758,,,,,
35759,,,,,
35760,,,,,
35761,Bazarbackdoor,Bazarbackdoor,False,False,96.0
35762,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35763,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35764,Bazarbackdoor,Bazarbackdoor,False,False,97.0
35765,Bazarbackdoor,Bazarbackdoor,False,False,93.0
35766,Bazarbackdoor,Bazarbackdoor,False,False,96.0
35767,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35768,Bazarbackdoor,Bazarbackdoor,False,False,86.0
35769,Bazarbackdoor,Bazarbackdoor,False,False,94.0
35770,Bazarbackdoor,Bazarbackdoor,False,False,86.0
35771,Bazarbackdoor,Bazarbackdoor,False,False,85.0
35772,,,,,
35773,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35774,,,,,
35775,Bazarbackdoor,Bazarbackdoor,False,False,29.0
35776,,,,,
35777,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35778,,,,,
35779,,,,,
35780,,,,,
35781,,,,,
35782,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35783,,,,,
35784,,,,,
35785,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35786,Bazarbackdoor,Bazarbackdoor,False,False,74.0
35787,,,,,
35788,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35789,,,,,
35790,,,,,
35791,Bazarbackdoor,Bazarbackdoor,False,False,97.0
35792,Bazarbackdoor,Bazarbackdoor,False,False,77.0
35793,,,,,
35794,Bazarbackdoor,Bazarbackdoor,False,False,91.0
35795,,,,,
35796,Bazarbackdoor,Bazarbackdoor,False,False,57.0
35797,Bazarbackdoor,Bazarbackdoor,False,False,96.0
35798,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35799,Bazarbackdoor,Bazarbackdoor,False,False,90.0
35800,Bazarbackdoor,Bazarbackdoor,False,False,97.0
35801,Bazarbackdoor,Bazarbackdoor,False,False,97.0
35802,Bazarbackdoor,Bazarbackdoor,False,False,94.0
35803,Bazarbackdoor,Bazarbackdoor,False,False,91.0
35804,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35805,Bazarbackdoor,Bazarbackdoor,False,False,88.0
35806,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35807,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35808,Bazarbackdoor,Bazarbackdoor,False,False,85.0
35809,Bazarbackdoor,Bazarbackdoor,False,False,94.0
35810,Bazarbackdoor,Bazarbackdoor,False,False,94.0
35811,Bazarbackdoor,Bazarbackdoor,False,False,97.0
35812,Bazarbackdoor,Bazarbackdoor,False,False,46.0
35813,Bazarbackdoor,Bazarbackdoor,False,False,93.0
35814,Bazarbackdoor,Bazarbackdoor,False,False,96.0
35815,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35816,Bazarbackdoor,Bazarbackdoor,False,False,97.0
35817,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35818,Bazarbackdoor,Bazarbackdoor,False,False,93.0
35819,,,,,
35820,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35821,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35822,Bazarbackdoor,Bazarbackdoor,False,False,96.0
35823,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35824,,,,,
35825,,,,,
35826,Bazarbackdoor,Bazarbackdoor,False,False,85.0
35827,,,,,
35828,Bazarbackdoor,Bazarbackdoor,False,False,90.0
35829,Bazarbackdoor,Bazarbackdoor,False,False,93.0
35830,Bazarbackdoor,Bazarbackdoor,False,False,46.0
35831,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35832,,,,,
35833,Bazarbackdoor,Bazarbackdoor,False,False,96.0
35834,,,,,
35835,,,,,
35836,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35837,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35838,Bazarbackdoor,Bazarbackdoor,False,False,86.0
35839,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35840,,,,,
35841,Bazarbackdoor,Bazarbackdoor,False,False,94.0
35842,Bazarbackdoor,Bazarbackdoor,False,False,94.0
35843,,,,,
35844,,,,,
35845,,,,,
35846,,,,,
35847,Bazarbackdoor,Bazarbackdoor,False,False,80.0
35848,Bazarbackdoor,Bazarbackdoor,False,False,94.0
35849,Bazarbackdoor,Bazarbackdoor,False,False,90.0
35850,Bazarbackdoor,Bazarbackdoor,False,False,41.0
35851,,,,,
35852,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35853,Bazarbackdoor,Bazarbackdoor,False,False,97.0
35854,,,,,
35855,Bazarbackdoor,Bazarbackdoor,False,False,93.0
35856,Bazarbackdoor,Bazarbackdoor,False,False,91.0
35857,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35858,Bazarbackdoor,Bazarbackdoor,False,False,97.0
35859,Bazarbackdoor,Bazarbackdoor,False,False,47.0
35860,Bazarbackdoor,Bazarbackdoor,False,False,97.0
35861,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35862,,,,,
35863,,,,,
35864,Bazarbackdoor,Bazarbackdoor,False,False,66.0
35865,Bazarbackdoor,Bazarbackdoor,False,False,74.0
35866,Bazarbackdoor,Bazarbackdoor,False,False,94.0
35867,,,,,
35868,Bazarbackdoor,Bazarbackdoor,False,False,97.0
35869,,,,,
35870,Bazarbackdoor,Bazarbackdoor,False,False,90.0
35871,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35872,Bazarbackdoor,Bazarbackdoor,False,False,94.0
35873,,,,,
35874,Bazarbackdoor,Bazarbackdoor,False,False,97.0
35875,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35876,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35877,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35878,Bazarbackdoor,Bazarbackdoor,False,False,93.0
35879,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35880,Bazarbackdoor,Bazarbackdoor,False,False,88.0
35881,Bazarbackdoor,Bazarbackdoor,False,False,80.0
35882,Bazarbackdoor,Bazarbackdoor,False,False,96.0
35883,Bazarbackdoor,Bazarbackdoor,False,False,94.0
35884,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35885,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35886,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35887,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35888,Bazarbackdoor,Bazarbackdoor,False,False,93.0
35889,Bazarbackdoor,Bazarbackdoor,False,False,96.0
35890,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35891,Bazarbackdoor,Bazarbackdoor,False,False,88.0
35892,Bazarbackdoor,Bazarbackdoor,False,False,94.0
35893,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35894,,,,,
35895,Bazarbackdoor,Bazarbackdoor,False,False,94.0
35896,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35897,,,,,
35898,Bazarbackdoor,Bazarbackdoor,False,False,97.0
35899,Bazarbackdoor,Bazarbackdoor,False,False,94.0
35900,Bazarbackdoor,Bazarbackdoor,False,False,86.0
35901,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35902,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35903,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35904,Bazarbackdoor,Bazarbackdoor,False,False,88.0
35905,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35906,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35907,Bazarbackdoor,Bazarbackdoor,False,False,94.0
35908,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35909,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35910,Bazarbackdoor,Bazarbackdoor,False,False,97.0
35911,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35912,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35913,Bazarbackdoor,Bazarbackdoor,False,False,96.0
35914,Bazarbackdoor,Bazarbackdoor,False,False,88.0
35915,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35916,Bazarbackdoor,Bazarbackdoor,False,False,96.0
35917,Bazarbackdoor,Bazarbackdoor,False,False,38.0
35918,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35919,Bazarbackdoor,Bazarbackdoor,False,False,97.0
35920,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35921,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35922,,,,,
35923,Bazarbackdoor,Bazarbackdoor,False,False,96.0
35924,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35925,,,,,
35926,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35927,,,,,
35928,Bazarbackdoor,Bazarbackdoor,False,False,91.0
35929,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35930,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35931,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35932,Bazarbackdoor,Bazarbackdoor,False,False,97.0
35933,Bazarbackdoor,Bazarbackdoor,False,False,96.0
35934,Bazarbackdoor,Bazarbackdoor,False,False,91.0
35935,Bazarbackdoor,Bazarbackdoor,False,False,85.0
35936,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35937,Bazarbackdoor,Bazarbackdoor,False,False,38.0
35938,Bazarbackdoor,Bazarbackdoor,False,False,96.0
35939,Bazarbackdoor,Bazarbackdoor,False,False,93.0
35940,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35941,Bazarbackdoor,Bazarbackdoor,False,False,94.0
35942,Bazarbackdoor,Bazarbackdoor,False,False,88.0
35943,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35944,Bazarbackdoor,Bazarbackdoor,False,False,96.0
35945,Bazarbackdoor,Bazarbackdoor,False,False,90.0
35946,,,,,
35947,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35948,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35949,,,,,
35950,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35951,Bazarbackdoor,Bazarbackdoor,False,False,97.0
35952,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35953,,,,,
35954,Bazarbackdoor,Bazarbackdoor,False,False,94.0
35955,Bazarbackdoor,Bazarbackdoor,False,False,96.0
35956,Bazarbackdoor,Bazarbackdoor,False,False,97.0
35957,Bazarbackdoor,Bazarbackdoor,False,False,83.0
35958,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35959,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35960,Bazarbackdoor,Bazarbackdoor,False,False,91.0
35961,Bazarbackdoor,Bazarbackdoor,False,False,96.0
35962,Bazarbackdoor,Bazarbackdoor,False,False,97.0
35963,Bazarbackdoor,Bazarbackdoor,False,False,93.0
35964,Bazarbackdoor,Bazarbackdoor,False,False,97.0
35965,Bazarbackdoor,Bazarbackdoor,False,False,96.0
35966,Bazarbackdoor,Bazarbackdoor,False,False,97.0
35967,Bazarbackdoor,Bazarbackdoor,False,False,93.0
35968,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35969,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35970,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35971,Bazarbackdoor,Bazarbackdoor,False,False,93.0
35972,Bazarbackdoor,Bazarbackdoor,False,False,94.0
35973,Bazarbackdoor,Bazarbackdoor,False,False,97.0
35974,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35975,,,,,
35976,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35977,Bazarbackdoor,Bazarbackdoor,False,False,61.0
35978,,,,,
35979,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35980,Bazarbackdoor,Bazarbackdoor,False,False,97.0
35981,Bazarbackdoor,Bazarbackdoor,False,False,94.0
35982,Bazarbackdoor,Bazarbackdoor,False,False,46.0
35983,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35984,Bazarbackdoor,Bazarbackdoor,False,False,96.0
35985,Bazarbackdoor,Bazarbackdoor,False,False,96.0
35986,,,,,
35987,Bazarbackdoor,Bazarbackdoor,False,False,83.0
35988,Bazarbackdoor,Bazarbackdoor,False,False,94.0
35989,,,,,
35990,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35991,Bazarbackdoor,Bazarbackdoor,False,False,100.0
35992,Bazarbackdoor,Bazarbackdoor,False,False,82.0
35993,,,,,
35994,,,,,
35995,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35996,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35997,Bazarbackdoor,Bazarbackdoor,False,False,99.0
35998,Bazarbackdoor,Bazarbackdoor,False,False,97.0
35999,Bazarbackdoor,Bazarbackdoor,False,False,90.0
36000,Bashlite,Bashlite,False,False,69.0
36001,Bashlite,Bashlite,False,False,91.0
36002,Bashlite,Bashlite,False,False,99.0
36003,Bashlite,Bashlite,False,False,99.0
36004,Bashlite,Bashlite,False,False,97.0
36005,Bashlite,Bashlite,False,False,99.0
36006,Bashlite,Bashlite,False,False,74.0
36007,Bashlite,Bashlite,False,False,99.0
36008,Bashlite,Bashlite,False,False,99.0
36009,Bashlite,Bashlite,False,False,94.0
36010,Bashlite,Bashlite,False,False,99.0
36011,Bashlite,Bashlite,False,False,100.0
36012,Bashlite,Bashlite,False,False,99.0
36013,Bashlite,Bashlite,False,False,96.0
36014,Bashlite,Bashlite,False,False,97.0
36015,Bashlite,Bashlite,False,False,99.0
36016,Bashlite,Bashlite,False,False,90.0
36017,Bashlite,Bashlite,False,False,99.0
36018,Bashlite,Bashlite,False,False,99.0
36019,Bashlite,Bashlite,False,False,86.0
36020,Bashlite,Bashlite,False,False,93.0
36021,Bashlite,Bashlite,False,False,99.0
36022,Bashlite,Bashlite,False,False,99.0
36023,Bashlite,Bashlite,False,False,99.0
36024,Bashlite,Bashlite,False,False,99.0
36025,Bashlite,Bashlite,False,False,99.0
36026,Bashlite,Bashlite,False,False,82.0
36027,Bashlite,Bashlite,False,False,99.0
36028,Bashlite,Bashlite,False,False,99.0
36029,Bashlite,Bashlite,False,False,99.0
36030,Bashlite,Bashlite,False,False,99.0
36031,Bashlite,Bashlite,False,False,100.0
36032,Bashlite,Bashlite,False,False,99.0
36033,Bashlite,Bashlite,False,False,93.0
36034,Bashlite,Bashlite,False,False,93.0
36035,Bashlite,Bashlite,False,False,97.0
36036,Bashlite,Bashlite,False,False,99.0
36037,Bashlite,Bashlite,False,False,99.0
36038,Bashlite,Bashlite,False,False,99.0
36039,Bashlite,Bashlite,False,False,86.0
36040,Bashlite,Bashlite,False,False,100.0
36041,Bashlite,Bashlite,False,False,100.0
36042,Bashlite,Bashlite,False,False,94.0
36043,Bashlite,Bashlite,False,False,99.0
36044,Bashlite,Bashlite,False,False,99.0
36045,Bashlite,Bashlite,False,False,99.0
36046,Bashlite,Bashlite,False,False,99.0
36047,Bashlite,Bashlite,False,False,97.0
36048,Bashlite,Bashlite,False,False,69.0
36049,Bashlite,Bashlite,False,False,77.0
36050,Bashlite,Bashlite,False,False,100.0
36051,Bashlite,Bashlite,False,False,99.0
36052,Bashlite,Bashlite,False,False,85.0
36053,Bashlite,Bashlite,False,False,80.0
36054,Bashlite,Bashlite,False,False,100.0
36055,Bashlite,Bashlite,False,False,99.0
36056,Bashlite,Bashlite,False,False,99.0
36057,Bashlite,Bashlite,False,False,97.0
36058,Bashlite,Bashlite,False,False,100.0
36059,Bashlite,Bashlite,False,False,100.0
36060,Bashlite,Bashlite,False,False,97.0
36061,Bashlite,Bashlite,False,False,99.0
36062,Bashlite,Bashlite,False,False,99.0
36063,Bashlite,Bashlite,False,False,100.0
36064,Bashlite,Bashlite,False,False,99.0
36065,Bashlite,Bashlite,False,False,99.0
36066,Bashlite,Bashlite,False,False,99.0
36067,Bashlite,Bashlite,False,False,100.0
36068,Bashlite,Bashlite,False,False,99.0
36069,Bashlite,Bashlite,False,False,99.0
36070,Bashlite,Bashlite,False,False,96.0
36071,Bashlite,Bashlite,False,False,66.0
36072,Bashlite,Bashlite,False,False,66.0
36073,Bashlite,Bashlite,False,False,100.0
36074,Bashlite,Bashlite,False,False,99.0
36075,Bashlite,Bashlite,False,False,68.0
36076,Bashlite,Bashlite,False,False,94.0
36077,Bashlite,Bashlite,False,False,99.0
36078,Bashlite,Bashlite,False,False,99.0
36079,Bashlite,Bashlite,False,False,97.0
36080,Bashlite,Bashlite,False,False,100.0
36081,Bashlite,Bashlite,False,False,99.0
36082,Bashlite,Bashlite,False,False,82.0
36083,Bashlite,Bashlite,False,False,99.0
36084,Bashlite,Bashlite,False,False,86.0
36085,Bashlite,Bashlite,False,False,99.0
36086,Bashlite,Bashlite,False,False,99.0
36087,Bashlite,Bashlite,False,False,99.0
36088,Bashlite,Bashlite,False,False,99.0
36089,Bashlite,Bashlite,False,False,82.0
36090,Bashlite,Bashlite,False,False,99.0
36091,Bashlite,Bashlite,False,False,99.0
36092,Bashlite,Bashlite,False,False,97.0
36093,Bashlite,Bashlite,False,False,99.0
36094,Bashlite,Bashlite,False,False,100.0
36095,Bashlite,Bashlite,False,False,99.0
36096,Bashlite,Bashlite,False,False,99.0
36097,Bashlite,Bashlite,False,False,99.0
36098,Bashlite,Bashlite,False,False,99.0
36099,Bashlite,Bashlite,False,False,99.0
36100,Bashlite,Bashlite,False,False,99.0
36101,Bashlite,Bashlite,False,False,97.0
36102,Bashlite,Bashlite,False,False,94.0
36103,Bashlite,Bashlite,False,False,91.0
36104,Bashlite,Bashlite,False,False,71.0
36105,Bashlite,Bashlite,False,False,88.0
36106,Bashlite,Bashlite,False,False,99.0
36107,Bashlite,Bashlite,False,False,99.0
36108,Bashlite,Bashlite,False,False,88.0
36109,Bashlite,Bashlite,False,False,99.0
36110,Bashlite,Bashlite,False,False,47.0
36111,Bashlite,Bashlite,False,False,99.0
36112,Bashlite,Bashlite,False,False,90.0
